Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,13514,Wed Sep 13 11:50:35 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,484,1116,63499,,false,
Processed,13515,Wed Sep 13 11:50:34 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,764,474,136654,,false,
Processed,13516,Wed Sep 13 11:50:35 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,206,489,89499,,false,
Processed,13517,Wed Sep 13 11:50:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,3086,490,2352890,,false,
Processed,13518,Wed Sep 13 11:50:35 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,686,1110,246469,,false,
Processed,13519,Wed Sep 13 11:50:36 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,300,319,40002,,false,
Processed,13520,Wed Sep 13 11:50:36 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,271,319,40003,,false,
Processed,13521,Wed Sep 13 11:50:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,158,466,15270,,false,
Processed,13522,Wed Sep 13 11:50:36 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,402,319,40003,,false,
Processed,13523,Wed Sep 13 11:50:36 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,489,319,40003,,false,
Processed,13524,Wed Sep 13 11:50:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/ajax/service-nologin.php?info=core_output_load_template_with_dependencies&cachekey=1694580604&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_output_load_template_with_dependencies%22%2C%22args%22%3A%7B%22component%22%3A%22core_calendar%22%2C%22template%22%3A%22month_detailed%22%2C%22themename%22%3A%22lambda%22%2C%22lang%22%3A%22vi%22%7D%7D%5D,200,OK,179,331,11431,,false,
Processed,13525,Wed Sep 13 11:50:36 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,928,319,40003,,false,
Processed,13526,Wed Sep 13 11:50:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,762,474,136655,,false,
Processed,13527,Wed Sep 13 11:50:36 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,428,1106,63499,,false,
Processed,13528,Wed Sep 13 11:50:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,3907,490,2352890,,false,
Processed,13529,Wed Sep 13 11:50:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,78,465,3627,,false,
Processed,13530,Wed Sep 13 11:50:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,725,474,136655,,false,
Processed,13531,Wed Sep 13 11:50:36 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,1665,472,879443,,false,
Processed,13532,Wed Sep 13 11:50:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,62,465,3627,,false,
Processed,13533,Wed Sep 13 11:50:33 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,4696,490,2352890,,false,
Processed,13534,Wed Sep 13 11:50:38 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,174,489,89499,,false,
Processed,13535,Wed Sep 13 11:50:37 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,505,1106,63499,,false,
Processed,13536,Wed Sep 13 11:50:38 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,110,318,5633,,false,
Processed,13537,Wed Sep 13 11:50:38 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,113,316,67,,false,
Processed,13538,Wed Sep 13 11:50:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,1399,472,879443,,false,
Processed,13539,Wed Sep 13 11:50:38 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,50,465,2627,,false,
Processed,13540,Wed Sep 13 11:50:38 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,243,319,82414,,false,
Processed,13541,Wed Sep 13 11:50:38 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,48,466,15270,,false,
Processed,13542,Wed Sep 13 11:50:37 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,995,472,879443,,false,
Processed,13543,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,66,466,18095,,false,
Processed,13544,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/ajax/service-nologin.php?info=core_get_string&cachekey=1694580604&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_get_string%22%2C%22args%22%3A%7B%22stringid%22%3A%22changesmadereallygoaway%22%2C%22stringparams%22%3A%5B%5D%2C%22component%22%3A%22moodle%22%2C%22lang%22%3A%22vi%22%7D%7D%5D,200,OK,73,329,235,,false,
Processed,13545,Wed Sep 13 11:50:39 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,103,318,5633,,false,
Processed,13546,Wed Sep 13 11:50:39 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,160,316,67,,false,
Processed,13547,Wed Sep 13 11:50:39 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,258,319,82414,,false,
Processed,13548,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/ajax/service-nologin.php?info=core_output_load_template_with_dependencies&cachekey=1694580604&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_output_load_template_with_dependencies%22%2C%22args%22%3A%7B%22component%22%3A%22block_recentlyaccessedcourses%22%2C%22template%22%3A%22course-card%22%2C%22themename%22%3A%22lambda%22%2C%22lang%22%3A%22vi%22%7D%7D%5D,200,OK,111,330,4244,,false,
Out of Context,13549,Wed Sep 13 11:50:39 ICT 2023,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,403,Forbidden,0,130,40,,false,
Processed,13550,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,69,465,2627,,false,
Processed,13551,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,73,465,2627,,false,
Processed,13552,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,175,489,89499,,false,
Processed,13553,Wed Sep 13 11:50:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,99,465,5413,,false,
Processed,13554,Wed Sep 13 11:50:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/ajax/service-nologin.php?info=core_output_load_template_with_dependencies&cachekey=1694580604&args=%5B%7B%22index%22%3A0%2C%22methodname%22%3A%22core_output_load_template_with_dependencies%22%2C%22args%22%3A%7B%22component%22%3A%22block_recentlyaccesseditems%22%2C%22template%22%3A%22view-cards%22%2C%22themename%22%3A%22lambda%22%2C%22lang%22%3A%22vi%22%7D%7D%5D,200,OK,102,330,1366,,false,
Processed,13555,Wed Sep 13 11:50:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,221,466,18095,,false,
Processed,13556,Wed Sep 13 11:50:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,127,465,5413,,false,
Processed,13557,Wed Sep 13 11:50:40 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,157,318,5633,,false,
Processed,13558,Wed Sep 13 11:50:40 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,185,316,67,,false,
Processed,13559,Wed Sep 13 11:50:40 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,481,319,82414,,false,
Processed,13560,Wed Sep 13 11:50:40 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,684,1110,246469,,false,
Processed,13561,Wed Sep 13 11:50:41 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/image.php/lambda/core/1694580604/i/star,200,OK,77,467,273,,false,
Processed,13562,Wed Sep 13 11:50:41 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,200,466,18095,,false,
Processed,13563,Wed Sep 13 11:50:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Safe.js?V=2.7.9,200,OK,456,1112,888,,false,
Processed,13564,Wed Sep 13 11:50:41 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,183,466,15270,,false,
Processed,13565,Wed Sep 13 11:50:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,438,1111,63499,,false,
Processed,13566,Wed Sep 13 11:50:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/extensions/Safe.js?V=2.7.9,200,OK,489,1109,6283,,false,
Processed,13567,Wed Sep 13 11:50:42 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,270,319,40003,,false,
Processed,13568,Wed Sep 13 11:50:41 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,898,1114,246469,,false,
Processed,13569,Wed Sep 13 11:50:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/vi.js?V=2.7.9,200,OK,745,1108,2067,,false,
Processed,13570,Wed Sep 13 11:50:42 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Safe.js?V=2.7.9,200,OK,451,1103,888,,false,
Processed,13571,Wed Sep 13 11:50:42 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,348,319,40003,,false,
Processed,13572,Wed Sep 13 11:50:42 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,509,319,40003,,false,
Processed,13573,Wed Sep 13 11:50:43 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,527,1104,63499,,false,
Processed,13574,Wed Sep 13 11:50:43 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,569,319,40008,,false,
Processed,13575,Wed Sep 13 11:50:43 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,658,319,40008,,false,
Processed,13576,Wed Sep 13 11:50:42 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,979,474,136666,,false,
Processed,13577,Wed Sep 13 11:50:43 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/extensions/Safe.js?V=2.7.9,200,OK,347,1113,6283,,false,
Processed,13578,Wed Sep 13 11:50:43 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/MathMenu.js?V=2.7.9,200,OK,338,1102,7273,,false,
Processed,13579,Wed Sep 13 11:50:43 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,761,319,40008,,false,
Processed,13580,Wed Sep 13 11:50:43 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,777,319,40008,,false,
Processed,13581,Wed Sep 13 11:50:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,142,465,3627,,false,
Processed,13582,Wed Sep 13 11:50:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/,303,See Other,775,409,1568,,false,
Processed,13583,Wed Sep 13 11:50:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580631,200,OK,824,473,95521,,false,
Processed,13584,Wed Sep 13 11:50:43 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/vi.js?V=2.7.9,200,OK,436,1112,2067,,false,
Processed,13585,Wed Sep 13 11:50:43 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,1271,319,40008,,false,
Processed,13586,Wed Sep 13 11:50:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580636,200,OK,1231,473,95521,,false,
Processed,13587,Wed Sep 13 11:50:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,284,465,3627,,false,
Processed,13588,Wed Sep 13 11:50:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/my/,200,OK,784,474,136657,,false,
Processed,13589,Wed Sep 13 11:50:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,155,465,3627,,false,
Processed,13590,Wed Sep 13 11:50:40 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core_form/events.js,200,OK,5140,490,2352890,,false,
Processed,13591,Wed Sep 13 11:50:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,389,489,89499,,false,
Processed,13592,Wed Sep 13 11:50:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/event-mousewheel/event-mousewheel-min.js&3.17.2/event-resize/event-resize-min.js&3.17.2/event-hover/event-hover-min.js&3.17.2/event-touch/event-touch-min.js&3.17.2/event-move/event-move-min.js&3.17.2/event-flick/event-flick-min.js&3.17.2/event-valuechange/event-valuechange-min.js&3.17.2/event-tap/event-tap-min.js,200,OK,206,466,15270,,false,
Processed,13593,Wed Sep 13 11:50:45 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=block_recentlyaccesseditems_get_recent_items,200,OK,257,318,5633,,false,
Processed,13594,Wed Sep 13 11:50:45 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_action_events_by_timesort,200,OK,302,316,67,,false,
Processed,13595,Wed Sep 13 11:50:45 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_course_get_recent_courses,200,OK,698,319,82414,,false,
Processed,13596,Wed Sep 13 11:50:46 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured,200,OK,429,1104,63499,,false,
Processed,13597,Wed Sep 13 11:50:39 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,6963,490,2352890,,false,
Processed,13598,Wed Sep 13 11:50:46 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Accessible.js?V=2.7.9,200,OK,585,1120,246469,,false,
Processed,13599,Wed Sep 13 11:50:47 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/config/Safe.js?V=2.7.9,200,OK,286,1103,888,,false,
Processed,13600,Wed Sep 13 11:50:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,2570,472,879443,,false,
Processed,13601,Wed Sep 13 11:50:44 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,2327,472,879443,,false,
Processed,13602,Wed Sep 13 11:50:47 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/extensions/Safe.js?V=2.7.9,200,OK,345,1107,6283,,false,
Processed,13603,Wed Sep 13 11:50:43 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,3550,472,879443,,false,
Processed,13604,Wed Sep 13 11:50:45 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,2339,472,879443,,false,
Processed,13605,Wed Sep 13 11:50:47 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,53,465,2627,,false,
Processed,13606,Wed Sep 13 11:50:47 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,66,465,2627,,false,
Out of Context,13607,Wed Sep 13 11:50:48 ICT 2023,POST,https://beacons.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,13608,Wed Sep 13 11:50:48 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/vi.js?V=2.7.9,200,OK,330,1106,2067,,false,
Processed,13609,Wed Sep 13 11:50:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,70,465,2627,,false,
Processed,13610,Wed Sep 13 11:50:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,66,465,5413,,false,
Processed,13611,Wed Sep 13 11:50:48 ICT 2023,GET,https://cdn.jsdelivr.net/npm/mathjax@2.7.9/localization/vi/MathMenu.js?V=2.7.9,200,OK,536,1107,7273,,false,
Processed,13612,Wed Sep 13 11:50:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,169,466,18095,,false,
Processed,13613,Wed Sep 13 11:50:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,189,465,2627,,false,
Out of Context,13614,Wed Sep 13 11:50:49 ICT 2023,POST,https://accounts.google.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,13615,Wed Sep 13 11:50:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,161,465,5413,,false,
Processed,13616,Wed Sep 13 11:50:48 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,221,466,18095,,false,
Processed,13617,Wed Sep 13 11:50:49 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,81,465,5413,,false,
Processed,13618,Wed Sep 13 11:50:49 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,455,466,18095,,false,
Processed,13619,Wed Sep 13 11:50:49 ICT 2023,POST,https://courses.uet.vnu.edu.vn/lib/ajax/service.php?sesskey=dtVBe2h3Lt&info=core_calendar_get_calendar_monthly_view,200,OK,858,319,40102,,false,
Processed,13620,Wed Sep 13 11:50:49 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,546,466,18095,,false,
Processed,13621,Wed Sep 13 11:50:49 ICT 2023,GET,https://courses.uet.vnu.edu.vn/calendar/view.php?view=month&time=1694580638,200,OK,1770,473,95521,,false,
Processed,13622,Wed Sep 13 11:50:51 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?rollup/3.17.2/yui-moodlesimple-min.css,200,OK,153,465,3627,,false,
Out of Context,13623,Wed Sep 13 11:50:52 ICT 2023,POST,https://accounts.google.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,13624,Wed Sep 13 11:50:51 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/styles.php/lambda/1694580604_1/all,200,OK,2386,472,879443,,false,
Processed,13625,Wed Sep 13 11:50:53 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/event/event-min.js&m/1694580604/filter_mathjaxloader/loader/loader-min.js,200,OK,162,465,2627,,false,
Processed,13626,Wed Sep 13 11:50:54 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?3.17.2/cssbutton/cssbutton-min.css,200,OK,228,465,5413,,false,
Processed,13627,Wed Sep 13 11:50:54 ICT 2023,GET,https://courses.uet.vnu.edu.vn/theme/yui_combo.php?m/1694580604/core/widget/widget-focusafterclose-min.js&3.17.2/plugin/plugin-min.js&m/1694580604/core/lockscroll/lockscroll-min.js&m/1694580604/core/notification/notification-dialogue-min.js&m/1694580604/core/tooltip/tooltip-min.js&m/1694580604/core/popuphelp/popuphelp-min.js,200,OK,103,466,18095,,false,
Processed,13628,Wed Sep 13 11:50:47 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/requirejs.php/1694580604/core/first.js,200,OK,7156,490,2352890,,false,
Out of Context,13629,Wed Sep 13 11:50:55 ICT 2023,POST,https://beacons.gcp.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
Processed,13630,Wed Sep 13 11:50:55 ICT 2023,GET,https://courses.uet.vnu.edu.vn/lib/javascript.php/1694580604/lib/jquery/jquery-3.6.0.min.js,200,OK,491,489,89499,,false,
Out of Context,13631,Wed Sep 13 11:50:55 ICT 2023,POST,https://beacons2.gvt2.com/domainreliability/upload,403,Forbidden,0,130,40,,false,
